date,% Silica Concentrate,high_silica_risk,experiment,oof_proba,oof_pred_05,best_f1_threshold,oof_pred_best_f1,pred,is_correct,margin,error_type,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Iron Feed__std,% Silica Feed__std,Starch Flow__std,Amina Flow__std,Ore Pulp Flow__std,Ore Pulp pH__std,Ore Pulp Density__std,Flotation Column 01 Air Flow__std,Flotation Column 02 Air Flow__std,Flotation Column 03 Air Flow__std,Flotation Column 04 Air Flow__std,Flotation Column 05 Air Flow__std,Flotation Column 06 Air Flow__std,Flotation Column 07 Air Flow__std,Flotation Column 01 Level__std,Flotation Column 02 Level__std,Flotation Column 03 Level__std,Flotation Column 04 Level__std,Flotation Column 05 Level__std,Flotation Column 06 Level__std,Flotation Column 07 Level__std,rows_per_timestamp,hour,dayofweek,day,month,elapsed_hours
2017-08-28 23:00:00,3.29,0,extra_trees_balanced,0.6956092184395731,1,0.3,1,1,False,0.39560921843957314,FP,47.24,26.08,2296.56477,474.7541777777777,384.56785,8.753875326902222,1.6040173333333334,299.88885,299.8630888888889,299.89419444444445,299.9164333333333,299.9237777777778,299.98648333333335,300.2300611111111,399.5562555555556,398.8351888888889,400.8134888888889,349.8892111111111,350.4400944444444,350.27753333333334,350.14861666666667,64.26,0.0,0.0,802.2839392778192,40.106455873110086,6.839765026921556,1.5593787676328684e-05,0.03820495122944728,0.5610775493538156,3.5712359567473824,1.735501816949725,0.9987991962574064,1.8607611123634045,5.916677095272504,9.202367936909797,9.896680231338076,49.89840492652589,41.363187375637494,56.433316770915965,28.31110287182149,30.265281622934804,26.88466914769146,180,23,0,28,8,4126.0
2017-08-31 06:00:00,1.26,0,extra_trees_balanced,0.6867133723713185,1,0.3,1,1,False,0.3867133723713185,FP,48.459999999999994,24.9,2585.699777777778,467.2192166666667,381.38865273892833,8.951803833333333,1.6167064999999998,300.0104666666667,299.615,299.9242277777778,299.25548129813,301.36940205382166,348.5558222222222,312.8874962962961,399.8252388888889,413.24942222222217,400.1983888888889,349.32384444444443,348.5829611111111,349.7341222222222,349.96329444444444,65.19,0.0,0.0,301.9782498807852,31.12443255319861,3.4027381432441497,0.021213870286391833,0.009928975972430813,0.9319991499757633,3.82216751333585,1.819508996132246,0.017434565802173847,0.04073865463494498,11.745344102099706,36.87495411127454,12.7789515825238,62.89393912586009,9.727150534793996,56.96093968031682,10.619184677514268,14.686790182433999,16.3901660189874,180,6,3,31,8,4181.0
2017-08-04 22:00:00,2.05,0,extra_trees_balanced,0.66976953848376,1,0.3,1,1,False,0.36976953848376,FP,51.34,23.16,3040.9872777777778,542.4231166666667,381.2772848008389,10.164525,1.6958692777777777,299.98507777777775,299.2401888888889,299.98713888888886,305.22347618331,292.2155529953922,349.07790555555556,349.79238333333336,400.35966666666667,499.42098333333337,399.6051166666667,349.85631666666666,349.4367666666667,350.3056277777778,349.7055222222222,65.39,0.0,0.0,388.25600871479736,11.60135919588516,3.6197339950455154,0.06485762259236624,0.01188432534571662,1.3636624234251429,9.294255041445338,1.5810314451995824,0.0019624846730463947,0.014619706284476067,10.79117292329822,1.8763825044631908,14.811656348970576,12.394526082318665,6.451904541619216,12.265187625722096,12.753767346291578,12.699339099614836,12.729966775489306,180,22,4,4,8,3549.0
2017-05-06 14:00:00,3.4100000000000006,0,extra_trees_balanced,0.6577110458399059,1,0.3,1,1,False,0.35771104583990593,FP,55.91,14.44,3203.9261666666666,449.4019055555555,400.3063361111111,9.919117055555557,1.6185639444444442,250.1074444444444,249.83680555555554,250.0710222222222,299.9691833333333,300.0311722222222,299.58920555555557,299.4504777777778,455.20714999999996,453.53951666666666,452.45011111111114,352.1674,349.58022222222223,356.7523722222222,358.9541388888889,64.4,0.0,0.0,143.51398196410855,30.14084179970876,5.158206571147391,0.04730469103702292,0.020950995004141503,0.3838723199511575,2.9158131953143243,1.253837806078051,0.7715439101423679,1.862713125257392,4.462888867211496,12.575568338583944,26.201055625145035,32.646134456637164,37.16023819276741,60.054441031400614,39.02440668330461,44.634408936010416,69.86112999498381,180,14,5,6,5,1381.0
2017-05-18 19:00:00,3.46,0,extra_trees_balanced,0.6573125358770672,1,0.3,1,1,False,0.3573125358770672,FP,64.03,6.26,3559.8143888888885,493.22780555555556,401.4195555555556,9.872373166666668,1.6686231666666667,250.02905555555557,249.74925555555558,249.98982777777778,299.98026666666664,299.82936666666666,300.03114444444446,299.9614833333334,449.4951055555556,449.8451777777778,451.01806111111114,351.1444722222222,349.79086666666666,348.6020833333333,347.17257222222224,66.07,0.0,0.0,319.89092657266036,21.050135452743802,3.864448343873806,0.0427213875070505,0.025333236391810347,0.944102223291893,10.783702252381817,0.9468503509035378,1.4108081671313077,1.3778837110261226,1.9427619546586563,1.3812607102651795,13.951778619188959,21.80516964115404,10.197014545206569,21.821959251947863,27.060879166632997,44.82469999365119,45.99195803845987,180,19,3,18,5,1674.0
2017-05-19 07:00:00,3.820764765271111,0,extra_trees_balanced,0.6541336441787006,1,0.3,1,1,False,0.3541336441787006,FP,64.03,6.26,3280.5601233333336,494.0043055555555,399.90270000000004,9.739620166666667,1.6721441666666668,250.11140555555556,249.77118888888887,250.07564444444446,299.95925,300.2082222222222,299.95829444444445,300.15951666666666,449.58436666666665,449.37123333333335,449.5656388888889,348.3153222222222,347.2010388888889,348.4000277777778,348.0478722222222,62.51632981676944,0.0,0.0,451.8052297706153,2.9099785453527924,3.5192051973579366,0.025922895746060864,0.0033655727389421053,0.327469586326934,2.966599931438324,1.1266324976190552,1.0528289555869297,1.749004235925105,0.3693309822010387,1.1365723591131436,7.745105167423132,10.507037505669981,5.773944558449031,9.898670891508365,9.018833789085715,12.654677731280309,12.410215249736156,180,7,4,19,5,1686.0
2017-05-21 13:00:00,3.4299999999999997,0,extra_trees_balanced,0.651421828824866,1,0.3,1,1,False,0.351421828824866,FP,64.03,6.26,3627.008638888889,557.6137166666666,398.9735555555556,10.026524111111112,1.6768599999999998,299.98986666666667,300.2169611111111,299.99856666666665,299.9195444444444,299.8173444444445,299.99407777777776,299.9434,449.91131666666666,448.97645,449.65916666666664,349.39576666666665,349.99555,350.6606388888889,349.48335,63.72,0.0,0.0,632.9227101168304,11.556639848192603,4.097411582968818,0.043567677708097226,0.009047685584967945,0.4502646801851487,3.0639605131700747,1.884771775456002,0.8950508261311352,2.2462791266205904,0.25186141373461385,1.3422140605896082,8.368916246361357,12.85189084068306,5.555653192419813,25.532383109842637,11.863379872192592,14.346023671605499,25.778217879415386,180,13,6,21,5,1740.0
2017-04-24 14:00:00,3.988355811186111,0,extra_trees_balanced,0.6449925961664518,1,0.3,1,1,False,0.3449925961664518,FP,52.75,19.18,2427.455777777778,600.6088944444444,399.5397111111111,9.955675333333334,1.6793312222222223,299.8022833333333,299.6643666666667,299.86028333333337,299.97824444444444,299.9683611111111,299.97732777777776,300.7398611111111,399.1387222222222,402.2549833333333,399.4758888888889,353.02139999999997,349.61538333333334,360.40785,352.1432222222222,62.266289875171665,0.0,0.0,257.2448074190738,2.0949662222077556,3.7966364989859596,0.03894793307024697,0.014175667676047428,0.9269341716708269,8.978175419624844,1.7529758547966465,0.8985939610934266,1.2674759246623932,4.4241379396701,4.175235086879516,18.371985317644043,62.5240091771867,14.650277718599696,34.53898947913791,49.91021688673406,70.55743628267012,63.07147162065477,180,14,0,24,4,1093.0
2017-04-14 01:00:00,1.65,0,extra_trees_balanced,0.6418042644688257,1,0.3,1,1,False,0.34180426446882567,FP,49.57,25.64,2215.171277777778,496.22990555555555,400.3973166666667,9.542891833333334,1.7345238888888888,249.86891666666665,250.25602777777777,249.97920555555555,295.60438049853445,298.64740999159443,250.31508333333332,250.04485555555556,599.5323,599.1583722222222,599.9342222222223,447.1578222222222,449.14681111111116,599.7807333333334,596.5302277777778,66.28,0.0,0.0,207.27996568257015,15.690559658135879,3.2899182030949605,0.11070223700677931,0.021881433743115086,1.0409321617078497,3.5747897427378748,1.0456015902458777,0.005104645745278436,0.03593008757863805,2.520888046513677,1.4343481760879817,12.046914182063382,7.641098301677238,9.98061799943358,40.57218756832697,17.58683003645021,17.751022326928414,20.48303581848094,180,1,4,14,4,840.0
2017-04-22 16:00:00,2.7311643835627777,0,extra_trees_balanced,0.6417464767183391,1,0.3,1,1,False,0.3417464767183391,FP,55.17,14.35,1258.4657292592606,327.65291666666667,400.2290777777778,9.579006833333334,1.522331109155,246.08026666666666,249.46503333333334,249.5144222222222,304.42623744303836,301.91924377438835,247.0886388888889,249.50217222222224,595.6915944444444,551.4707543859649,602.0037833333333,403.07812222222225,407.0647166666667,402.6947611111111,400.3225333333333,65.43477045538667,0.0,0.0,598.3945801114783,11.436854878406164,2.994235744551634,0.033055119967763794,4.939927920516486e-05,6.461216310159168,15.556385374537081,3.1239666343991983,0.01351504965579174,0.013738940479367478,5.634038459581485,2.015952242133162,80.65334856415953,201.87697646165537,31.699337635785074,69.98461956427765,89.60969829336243,46.14274661397846,56.45972193149929,180,16,5,22,4,1047.0
2017-04-21 13:00:00,3.85,0,extra_trees_balanced,0.6377723483814701,1,0.3,1,1,False,0.33777234838147013,FP,55.17,14.35,1652.0645111111116,551.1826555555556,399.4529888888889,9.610574666666666,1.749529222222222,250.01281666666668,249.86694444444447,250.03556666666668,303.16214529113944,300.63421062399,250.0303833333333,249.6293277777778,600.9582833333333,600.4020666666667,600.1589055555555,408.07189444444447,400.0556388888889,402.22645555555556,399.17341111111114,64.18,0.0,0.0,515.586585198183,5.586481640056822,3.8988450412182307,0.09599845731631286,0.006355430963231188,0.3371560712621065,3.0597067447028685,1.5702396317476899,0.01351504965563279,0.01373894047839976,0.2241599695406275,3.8010754265230404,10.012202647700018,18.60068946260984,7.2830523940456295,36.92508203104412,25.554388505861134,34.17373985766172,25.455250137531976,180,13,4,21,4,1020.0
2017-03-14 04:00:00,3.99,0,extra_trees_balanced,0.6341073053659593,1,0.3,1,1,False,0.3341073053659593,FP,59.16,10.69,4208.263166666667,441.51215,400.02698333333336,9.358841777777778,1.7492041666666664,249.8924111111111,250.47596111111113,250.07964444444445,295.096,306.4,250.10749444444446,250.0659,449.16689444444444,451.0987166666667,449.54551111111107,455.05985277777773,461.2228666666666,453.88680555555555,461.09771111111115,64.05,0.0,0.0,408.4794573298984,3.011308212342626,3.2842728663789984,0.11629966319410287,0.0051119006983703814,1.0144169852070404,7.582864863452099,1.3786215402923396,0.0,0.0,0.3876740540600533,0.38963210710731905,12.086362089606633,19.098893772873343,12.585355180830398,74.34294244047102,50.77004740224956,16.4011761038643,41.34034887390943,180,4,1,14,3,99.0
2017-07-25 10:00:00,2.2,0,extra_trees_balanced,0.63248293416375,1,0.3,1,1,False,0.33248293416375,FP,57.459999999999994,10.8,3197.232051444444,496.01087777777775,399.4259944444445,10.079991888888888,1.704835111111111,250.0881666666667,250.3775222222222,250.09045555555556,296.7585357142861,294.7749285714278,300.0811,299.37399444444446,399.3223444444444,824.350279513889,400.0422111111111,506.47814444444447,506.5235222222222,450.2744444444444,454.35768333333334,65.16,0.0,0.0,1544.0380622586745,12.32753698913108,4.485519206286947,0.045862263509446076,0.014231164022387431,0.9510953831124254,3.04256754595989,1.1087906591428653,0.03357331296554698,0.012182721159061216,9.839709871569724,3.9555406927740377,13.010065481653557,0.7747800763621996,11.72279866423111,34.48846732623051,27.143800818041413,30.73163900413134,31.927137880123063,180,10,1,25,7,3297.0
2017-05-18 09:00:00,3.8200000000000003,0,extra_trees_balanced,0.6240322765014877,1,0.3,1,1,False,0.32403227650148775,FP,64.03,6.26,3585.465722222222,511.97701666666666,401.3087777777778,9.829525444444444,1.693859777777778,250.05836111111108,250.2378277777778,250.1575,299.8181611111111,299.7508111111111,300.0014777777778,299.9733166666667,448.26680000000005,449.8777944444444,449.7302833333333,350.28503333333333,349.7803277777778,348.3129666666667,350.40920555555556,64.24,0.0,0.0,322.48232369651015,23.656499651017892,2.9309619269591276,0.08699822485623424,0.03084271226644356,0.324284456130189,3.4811971740744543,1.0682700267254444,1.2193400089296476,1.6530197208909394,0.4158240073176688,1.091089636174153,10.81782977074832,9.613376783707418,4.9223849631329974,12.958944987022154,7.635805617709938,25.395343983997464,12.626033972047695,180,9,3,18,5,1664.0
2017-04-27 09:00:00,1.9199999999999997,0,extra_trees_balanced,0.6185212850399521,1,0.3,1,1,False,0.3185212850399521,FP,58.05,11.85,2497.737888888889,445.85564629629613,402.7770180555555,9.644729,1.7196352569444444,176.40636515291945,182.96633273219223,187.4446690647489,299.94593977947557,291.11868669527945,249.49672222222225,250.06597777777776,810.63666875,798.0288966666666,790.988152506775,438.3358333333333,443.96110000000004,447.7154277777778,443.64009999999996,66.17,0.0,0.0,126.85560165877553,48.48818089608991,6.142944937992519,0.05109258155653375,0.08697604789489827,0.016565790998004943,2.4521337823931972,0.8956682787037007,0.10647761254118174,0.16092213409699233,5.228228064029552,4.934503893734804,25.408275113555845,20.536317672814825,94.93422502466865,72.79285501242484,31.424055809222203,19.74386473988833,50.30563490064177,180,9,3,27,4,1160.0
2017-04-24 15:00:00,3.9091015470055557,0,extra_trees_balanced,0.6151892843498667,1,0.3,1,1,False,0.31518928434986676,FP,52.75,19.18,2519.030388888889,600.1332222222222,399.4282666666667,9.95529311111111,1.7149046111111113,299.85271666666665,299.6094111111111,299.8854666666667,299.8781166666667,299.959,300.3689777777778,299.8887277777778,399.9108,398.87231388888887,400.3452,351.7461388888889,349.54085000000003,353.53200555555554,349.79068333333333,62.208869625519995,0.0,0.0,232.205693667307,1.8793279695901817,4.242988024179805,0.03929573348750717,0.009677104385776005,0.45375959463375665,5.212634059868269,1.815913511768175,1.1561193002406271,1.3039463733008516,5.373720605311603,5.474142863225819,12.016945105604464,44.139657164662886,14.387198487003795,28.207842136691134,36.414628745643626,55.67745668505913,50.27764773407706,180,15,0,24,4,1094.0
2017-04-21 07:00:00,2.676645101663889,0,extra_trees_balanced,0.6060752967448045,1,0.3,1,1,False,0.30607529674480455,FP,55.17,14.35,2186.143761111111,442.32304444444446,400.41231111111114,9.574366944444446,1.6070974841272223,250.20954999999998,249.66558333333333,250.09210000000002,302.8812359240522,300.3486477016789,250.07447222222223,250.3925722222222,601.0215277777778,601.3321333333333,599.8441333333334,303.0555196452478,398.2309,399.9778277777778,386.01879444444444,62.45,0.0,0.0,346.01289197660697,49.05733129363629,2.9181689698410604,0.11681564997463564,0.0572720812608856,0.4257136788839334,2.6507180030973623,1.240383149138472,0.01351504965447872,0.013738940479673646,0.3353664402238188,4.167309511784094,12.725165549864219,11.087864401828424,7.0187700176028,102.16411074037555,11.013889795818919,7.708778146323088,23.17013946265453,180,7,4,21,4,1014.0
2017-05-18 15:00:00,3.8124972253066667,0,extra_trees_balanced,0.6038634658423238,1,0.3,1,1,False,0.30386346584232377,FP,64.03,6.26,3314.8656666666666,417.8321833333334,399.6065611111111,9.8573615,1.5872561601305557,250.07322777777776,250.11951111111114,250.0029888888889,299.9845833333333,299.94294444444444,299.14895,299.94519444444444,449.0100055555556,450.42760555555554,449.68944999999997,352.99030555555555,350.9141388888889,350.3007611111111,353.1269555555555,63.725,0.0,0.0,138.63418621241232,64.16564454861043,4.448974250273745,0.10241942749452022,0.05899938650096922,0.855793263135681,3.6315362428605553,0.891346989354938,1.1624650621989985,1.0945550375595132,3.9492839171945016,1.135699721156868,8.323227106849327,10.212566544593328,7.820119709424022,16.81252122513231,14.902018051914936,60.77171570314634,24.523687598325154,180,15,3,18,5,1670.0
2017-04-22 18:00:00,2.62,0,extra_trees_balanced,0.6020750226300096,1,0.3,1,1,False,0.30207502263000957,FP,55.17,14.35,2284.293111111111,444.2191611111111,399.94674444444445,9.37635188888889,1.605691888888889,250.0381888888889,250.52321111111112,250.13694999999998,304.519873898735,302.0144314151578,250.0212611111111,250.06515,605.4290555555556,603.6931032163739,600.9709555555555,401.96462777777776,395.2247555555556,405.2418722222222,399.3728388888889,65.59,0.0,0.0,128.23667761555782,10.818453677327833,3.1141548311651333,0.026889358733499638,0.01525710128974135,0.47923160474624027,3.3433074093193826,1.0813107338113088,0.013515049655108621,0.013738940480693263,0.345510722841941,1.0438710726851697,40.51935681275231,214.47449946071131,14.684278185196813,68.54957332779367,41.37806543442796,53.539963975523364,56.751477869466,180,18,5,22,4,1049.0
2017-08-04 23:00:00,1.75,0,extra_trees_balanced,0.6018126723966103,1,0.3,1,1,False,0.3018126723966103,FP,51.34,23.16,2997.553833333333,474.20396111111114,378.81373248311274,10.067045777777778,1.6990480000000001,300.0545388888889,299.9219222222222,299.91869444444444,305.21667783206834,292.26619792511053,348.9168055555556,349.8734,401.03344444444446,499.7232388888889,402.39955555555554,351.0269944444444,351.2297222222222,350.7532722222222,350.93580555555553,66.9,0.0,0.0,293.5944012868307,30.774029192804793,1.3134037579749802,0.08347129597755473,0.011162921481404372,1.108337640913377,6.278925328656121,1.0977665411452573,0.0019624846729922687,0.014619706284615465,10.738213023847344,2.344035891837453,14.360730040334241,12.909224433354245,14.964811766727307,19.173765614475883,36.552939198138915,15.53705846921788,25.150313270436218,180,23,4,4,8,3550.0
2017-09-04 02:00:00,3.83,0,extra_trees_balanced,0.5954722980680092,1,0.3,1,1,False,0.2954722980680092,FP,54.14,14.69,2392.840261111111,563.8215277777778,381.1070114632255,9.44953638888889,1.7397859999999998,299.8350722222222,299.92204444444445,299.93236666666667,293.69904565456613,288.3859004721967,349.16169444444444,315.17794444444445,399.4308388888889,599.3463333333333,399.3769388888889,350.7493388888889,351.27397777777776,352.1533388888889,350.46014444444444,63.379999999999995,0.0,0.0,936.2941757339802,48.61107447319099,2.9837817889145124,0.20405568916015912,0.007399357599743878,0.9682485736315416,4.520841736793697,1.491340980832721,0.01743456580515518,0.04073865463598236,10.8182362074543,34.931117425931596,33.04507366615817,13.433755334149042,10.151438502423568,35.96579371850176,14.682845616930573,49.55044019853392,30.869446409412333,180,2,0,4,9,4273.0
